"State","Speed","Gender","Age"
"Pennsylvania",10,"Female",22
"Colorado",75,"Male",20
"California",65,"Male",46
"North Carolina",65,"Male",43
"Pennsylvania",50,"Male",62
"Pennsylvania",45,"Female",14
"Florida",45,"Male",26
"Utah",60,"Male",37
"Virginia",70,"Male",19
"South Carolina",70,"Female",32
"Florida",70,"Male",22
"Minnesota",35,"Male",19
"Virginia",50,"Female",25
"Florida",45,"Male",33
"Arizona",27,"Female",13
"Washington",0,"Female",53
"Florida",55,"Male",45
"North Carolina",0,"Male",25
"Alabama",75,"Male",15
"California",0,"Male",22
"Florida",5,"Male",54
"Colorado",35,"Male",39
"Virginia",30,"Male",18
"Florida",20,"Male",20
"Colorado",75,"Female",34
"Utah",5,"Female",41
"California",0,"Female",34
"Pennsylvania",35,"Female",18
"Colorado",70,"Male",52
"South Dakota",80,"Male",24
"Virginia",45,"Female",31
"Virginia",45,"Male",71
"North Carolina",55,"Female",20
"Minnesota",2,"Male",45
"Alabama",0,"Male",51
"California",70,"Male",54
"California",0,"Male",40
"South Dakota",12,"Female",20
"Florida",70,"Female",1
"Missouri",64,"Male",40
"Pennsylvania",55,"Male",49
"Florida",60,"Male",22
"Florida",50,"Male",83
"New Jersey",0,"Male",68
"California",68,"Female",68
"Louisiana",50,"Female",77
"New York",2,"Male",67
"California",0,"Male",34
"Nevada",59,"Male",78
"North Carolina",70,"Male",38
"North Carolina",45,"Female",65
"Ohio",53,"Male",18
"North Carolina",45,"Male",49
"Utah",65,"Male",24
"Ohio",40,"Female",48
"New Jersey",0,"Female",18
"Missouri",0,"Female",24
"California",90,"Male",23
"Arizona",75,"Male",24
"South Carolina",55,"Male",51
"Alabama",55,"Female",56
"California",58,"Male",21
"Montana",63,"Female",26
"California",50,"Male",32
"Wisconsin",60,"Male",55
"California",40,"Female",14
"North Carolina",71,"Male",24
"Pennsylvania",25,"Female",7
"California",83,"Male",58
"Florida",20,"Male",81
"Missouri",70,"Male",22
"Florida",30,"Male",50
"Florida",70,"Female",17
"South Carolina",89,"Female",17
"California",65,"Female",18
"Florida",30,"Female",49
"Virginia",45,"Female",23
"North Carolina",55,"Male",40
"South Carolina",45,"Female",53
"Florida",30,"Male",84
"California",69,"Female",15
"Louisiana",55,"Male",37
"North Carolina",70,"Male",22
"Florida",35,"Male",53
"North Carolina",45,"Male",22
"North Carolina",45,"Male",27
"Kentucky",65,"Male",25
"Washington",0,"Male",59
"South Carolina",15,"Male",61
"Florida",10,"Male",43
"Pennsylvania",55,"Male",61
"North Carolina",55,"Male",24
"Illinois",45,"Male",48
"South Carolina",45,"Male",4
"Alabama",20,"Male",46
"Nevada",78,"Male",50
"California",58,"Male",61
"Utah",0,"Female",65
"Louisiana",58,"Male",58
"Michigan",0,"Male",26
"Arizona",55,"Male",86
"Louisiana",45,"Male",30
"California",0,"Male",89
"Ohio",40,"Male",37
"California",45,"Male",48
"Nevada",20,"Female",22
"Florida",60,"Female",22
"Ohio",40,"Male",50
"North Carolina",30,"Male",45
"South Carolina",10,"Male",57
"Minnesota",11,"Male",28
"North Carolina",0,"Male",49
"Wisconsin",35,"Male",71
"California",45,"Male",14
"Pennsylvania",65,"Female",17
"Minnesota",0,"Female",63
"Nevada",65,"Female",82
"South Carolina",62,"Male",1
"Florida",15,"Male",56
"South Carolina",55,"Male",73
"Missouri",92,"Female",26
"Minnesota",55,"Female",73
"California",73,"Male",19
"Virginia",0,"Female",69
"Illinois",36,"Male",23
"North Carolina",45,"Female",81
"Mississippi",0,"Female",25
"Florida",45,"Female",7
"Utah",80,"Female",22
"California",0,"Male",67
"South Carolina",5,"Male",40
"Connecticut",82,"Male",16
"Florida",0,"Female",41
"Virginia",65,"Male",35
"Virginia",25,"Female",39
"Louisiana",70,"Male",48
"Kentucky",65,"Female",19
"California",60,"Female",34
"Michigan",0,"Male",6
"California",100,"Male",34
"Colorado",50,"Male",36
"California",70,"Male",25
"Florida",45,"Female",19
"Florida",45,"Male",53
"Ohio",45,"Female",47
"North Carolina",35,"Female",69
"Virginia",55,"Male",26
"Florida",15,"Male",31
"Florida",0,"Male",20
"Florida",65,"Female",4
"Minnesota",55,"Male",59
"Minnesota",45,"Female",20
"Florida",65,"Male",20
"Pennsylvania",5,"Female",32
"Nevada",50,"Male",24
"North Carolina",35,"Male",88
"Utah",0,"Female",3
"Alabama",55,"Male",41
"Vermont",0,"Male",55
"Pennsylvania",45,"Male",72
"Florida",55,"Male",58
"Florida",5,"Female",86
"Georgia",0,"Male",38
"Florida",40,"Male",31
"California",55,"Male",21
"Nevada",81,"Female",84
"Florida",40,"Female",79
"South Carolina",55,"Female",70
"Virginia",50,"Female",85
"Tennessee",0,"Male",18
"North Carolina",65,"Male",36
"Utah",0,"Male",12
"Utah",68,"Male",61
"Illinois",14,"Female",86
"South Carolina",90,"Male",30
"Georgia",0,"Male",60
"Montana",55,"Male",23
"North Carolina",45,"Female",8
"California",65,"Male",32
"California",55,"Male",24
"California",0,"Male",64
"Michigan",0,"Female",42
"California",55,"Female",55
"North Carolina",65,"Male",10
"South Carolina",40,"Male",25
"California",45,"Female",57
"Ohio",35,"Male",85
"South Carolina",60,"Male",31
"North Carolina",75,"Male",27
"Missouri",68,"Male",62
"Pennsylvania",40,"Male",72
"Ohio",40,"Male",24
"Indiana",0,"Female",55
"Mississippi",60,"Male",28
"Florida",55,"Female",48
"Nevada",20,"Female",90
"North Carolina",65,"Female",49
"Ohio",45,"Male",25
"California",35,"Male",22
"Ohio",55,"Female",22
"Hawaii",0,"Male",81
"California",23,"Female",19
"Utah",50,"Female",17
"Ohio",75,"Male",45
"Louisiana",35,"Male",94
"Alabama",45,"Male",40
"Florida",60,"Male",40
"California",33,"Female",19
"Kentucky",30,"Male",4
"Florida",0,"Female",55
"Ohio",20,"Female",73
"California",33,"Male",57
"Illinois",0,"Male",62
"North Carolina",70,"Female",40
"Ohio",55,"Male",34
"Wisconsin",55,"Female",20
"Florida",35,"Male",20
"Florida",50,"Male",4
"Colorado",13,"Female",81
"Kentucky",15,"Female",18
"California",58,"Female",29
"Pennsylvania",45,"Male",26
"North Carolina",35,"Male",68
"California",0,"Female",55
"Florida",37,"Male",31
"Florida",15,"Female",13
"Florida",25,"Male",74
"Alabama",50,"Female",62
"Virginia",50,"Male",20
"Mississippi",10,"Male",81
"Florida",65,"Female",79
"Texas",0,"Male",42
"Utah",45,"Male",8
"Florida",55,"Male",32
"Virginia",55,"Male",36
"New Hampshire",0,"Male",60
"California",70,"Male",29
"California",70,"Male",5
"North Carolina",110,"Male",19
"South Carolina",65,"Female",51
"North Carolina",66,"Female",17
"Oklahoma",100,"Male",25
"Florida",70,"Female",7
"Ohio",55,"Male",73
"Arizona",65,"Female",26
"Minnesota",49,"Female",58
"California",55,"Male",75
"Arizona",45,"Male",6
"California",60,"Male",53
"South Dakota",43,"Male",55
"Missouri",39,"Female",55
"Mississippi",35,"Male",12
"Virginia",0,"Male",28
"Missouri",21,"Male",51
"Wyoming",5,"Male",50
"Pennsylvania",60,"Female",15
"Alabama",65,"Male",60
"Florida",45,"Female",19
"South Carolina",30,"Female",39
"California",60,"Female",27
"Ohio",10,"Male",65
"Arizona",0,"Female",58
"Pennsylvania",35,"Female",27
"Indiana",0,"Male",49
"Florida",45,"Male",26
"Pennsylvania",60,"Male",47
"New York",0,"Male",17
"Illinois",0,"Female",51
"South Carolina",45,"Male",31
"South Carolina",60,"Male",29
"North Carolina",60,"Male",22
"Louisiana",55,"Male",47
"Colorado",60,"Male",55
"Wyoming",25,"Male",50
"California",70,"Female",11
"Virginia",55,"Female",58
"Florida",10,"Female",29
"Virginia",70,"Female",30
"Florida",55,"Female",67
"Arizona",50,"Male",48
"North Carolina",55,"Male",36
"North Carolina",5,"Male",74
"Arizona",45,"Female",37
"South Dakota",46,"Male",37
"Michigan",0,"Male",64
"Mississippi",35,"Female",26
"Louisiana",25,"Female",59
"Florida",60,"Female",46
"Pennsylvania",50,"Female",16
"California",60,"Male",17
"California",48,"Female",46
"South Carolina",60,"Male",30
"Florida",30,"Male",34
"Wyoming",55,"Female",50
"Florida",55,"Male",20
"Alaska",0,"Male",56
"Georgia",0,"Male",17
"Alabama",40,"Male",65
"Louisiana",55,"Male",62
"Tennessee",85,"Male",37
"New York",0,"Male",65
"California",45,"Male",20
"Florida",35,"Male",49
"Louisiana",45,"Female",66
"Kentucky",113,"Female",23
"Arizona",10,"Female",37
"California",0,"Male",55
"California",50,"Male",35
"Wyoming",80,"Male",31
"Florida",30,"Female",22
"Florida",70,"Female",71
"Florida",50,"Female",21
"Virginia",57,"Male",32
"Utah",90,"Male",54
"Utah",40,"Male",34
"Kentucky",65,"Female",29
"Florida",45,"Male",36
"Arizona",15,"Male",34
"California",55,"Female",5
"North Carolina",55,"Female",34
"Florida",35,"Male",37
"Florida",40,"Male",67
"Alabama",60,"Male",23
"South Carolina",40,"Female",54
"Utah",60,"Male",21
"Michigan",0,"Male",31
"North Carolina",115,"Male",19
"Ohio",35,"Female",22
"Virginia",80,"Male",21
"Colorado",50,"Male",37
"South Carolina",45,"Male",16
"Colorado",40,"Male",20
"Florida",5,"Male",36
"Alabama",5,"Male",60
"California",65,"Female",31
"Ohio",65,"Male",16
"Florida",0,"Male",37
"Utah",70,"Male",66
"Maryland",0,"Male",46
"New Mexico",0,"Male",54
"Wyoming",100,"Male",24
"Arizona",65,"Male",82
"Arizona",41,"Male",60
"Ohio",30,"Male",56
"Kentucky",0,"Male",5
"Louisiana",55,"Female",54
"Louisiana",65,"Female",1
"North Carolina",2,"Male",49
"Pennsylvania",55,"Female",77
"Ohio",55,"Female",46
"California",55,"Male",4
"Florida",75,"Female",28
"Ohio",0,"Female",23
"Florida",35,"Male",18
"Wisconsin",66,"Male",31
"South Carolina",63,"Female",27
"Louisiana",105,"Male",48
"Florida",35,"Male",80
"Florida",40,"Female",39
"California",98,"Male",54
"Tennessee",0,"Female",32
"Oklahoma",0,"Female",25
"North Carolina",39,"Male",48
"Arizona",40,"Male",66
"New York",0,"Male",45
"Alabama",75,"Male",17
"Florida",50,"Female",42
"Florida",10,"Female",21
"South Carolina",63,"Male",30
"Wisconsin",25,"Male",49
"Pennsylvania",40,"Male",79
"California",64,"Male",8
"Texas",14,"Female",78
"South Carolina",5,"Male",31
"Florida",0,"Male",56
"Texas",55,"Male",32
"Pennsylvania",89,"Male",30
"Texas",0,"Male",56
"Pennsylvania",55,"Female",21
"Pennsylvania",70,"Male",67
"California",47,"Male",41
"Nevada",104,"Male",26
"North Carolina",120,"Male",33
"North Carolina",0,"Female",91
"Alabama",45,"Male",58
"Arizona",15,"Male",88
"Ohio",5,"Female",64
"California",35,"Male",53
"Florida",45,"Female",8
"California",60,"Male",42
"Arizona",5,"Female",23
"Florida",0,"Male",57
"Florida",25,"Male",11
"Nevada",0,"Female",16
"California",65,"Male",29
"South Carolina",45,"Male",30
"Colorado",35,"Male",77
"Florida",66,"Male",20
"Florida",50,"Male",31
"Louisiana",30,"Male",58
"Florida",0,"Male",22
"California",0,"Female",48
"Florida",55,"Male",46
"South Dakota",105,"Female",30
"California",0,"Male",79
"California",55,"Male",25
"Florida",40,"Female",45
"Florida",70,"Female",36
"Florida",45,"Male",37
"Wyoming",35,"Female",23
"California",0,"Male",21
"Florida",60,"Male",23
"Colorado",5,"Male",39
"New York",50,"Male",27
"Florida",5,"Female",2
"Florida",0,"Male",55
"Utah",55,"Male",35
"Alabama",40,"Male",54
"North Carolina",65,"Female",37
"Alabama",50,"Male",56
"Florida",40,"Female",48
"New Jersey",0,"Male",58
"North Carolina",55,"Male",26
"Virginia",55,"Male",30
"Virginia",55,"Male",36
"Pennsylvania",55,"Male",47
"Alabama",55,"Female",73
"North Carolina",35,"Female",62
"Tennessee",0,"Female",33
"Pennsylvania",90,"Male",28
"Colorado",0,"Female",65
"Kentucky",35,"Female",23
"North Carolina",55,"Female",41
"Texas",0,"Male",69
"Florida",30,"Female",27
"Florida",0,"Male",68
"Missouri",53,"Male",36
"Mississippi",65,"Male",26
"Florida",35,"Male",64
"Louisiana",55,"Female",40
"North Carolina",0,"Female",1
"California",65,"Female",53
"Georgia",0,"Male",48
"Arizona",21,"Male",53
"Arizona",60,"Female",16
"North Carolina",35,"Male",34
"Mississippi",5,"Male",44
"Wyoming",50,"Male",20
"California",0,"Male",32
"Minnesota",0,"Male",79
"North Carolina",50,"Female",20
"North Carolina",35,"Male",57
"Florida",70,"Male",25
"Arizona",45,"Female",37
"Arkansas",0,"Female",36
"Wyoming",65,"Male",76
"Florida",0,"Male",55
"Arkansas",0,"Female",42
"Nebraska",20,"Male",24
"Missouri",0,"Male",75
"Missouri",55,"Female",68
"Texas",0,"Male",56
"Pennsylvania",43,"Male",25
"Alabama",50,"Male",71
"Arizona",40,"Female",67
"Alabama",50,"Male",1
"South Dakota",0,"Female",22
"Florida",21,"Male",83
"South Dakota",30,"Male",46
"Colorado",55,"Female",27
"Pennsylvania",45,"Female",59
"Nevada",75,"Male",34
"Florida",0,"Male",1
"Mississippi",0,"Male",53
"Ohio",50,"Female",13
"South Carolina",55,"Male",60
"California",60,"Male",17
"Virginia",60,"Female",46
"Texas",0,"Male",32
"North Carolina",70,"Male",26
"Oklahoma",0,"Male",8
"South Carolina",60,"Male",75
"Florida",30,"Male",61
"Arizona",65,"Male",51
"Florida",40,"Male",2
"Kentucky",15,"Female",51
"North Carolina",45,"Male",37
"Florida",10,"Female",3
"New York",120,"Male",18
"Florida",50,"Female",10
"Wisconsin",50,"Male",76
"Colorado",50,"Female",51
"Florida",30,"Male",44
"Pennsylvania",50,"Female",43
"Ohio",25,"Male",18
"California",0,"Male",56
"Colorado",35,"Female",23
"Mississippi",35,"Female",7
"California",58,"Female",68
"Florida",30,"Male",15
"South Dakota",80,"Female",5
"Florida",45,"Female",28
"Colorado",55,"Male",52
"Texas",60,"Female",30
"North Carolina",50,"Female",61
"Pennsylvania",61,"Male",25
"New York",0,"Male",30
"Arizona",0,"Male",22
"Ohio",30,"Male",75
"California",0,"Male",28
"Virginia",15,"Male",83
"South Carolina",55,"Male",22
"South Carolina",70,"Male",26
"Florida",10,"Female",61
"Georgia",0,"Male",34
"Virginia",55,"Female",18
"California",0,"Male",34
"Colorado",75,"Male",32
"Arizona",68,"Male",21
"Texas",0,"Male",39
"Pennsylvania",70,"Female",15
"California",0,"Male",21
"North Carolina",90,"Male",34
"Colorado",49,"Male",30
"Pennsylvania",25,"Male",69
"North Carolina",60,"Female",25
"California",60,"Female",45
"Colorado",67,"Male",25
"Alabama",0,"Male",57
"North Carolina",55,"Female",30
"California",65,"Male",20
"Florida",30,"Male",30
"Florida",20,"Female",36
"Florida",55,"Male",21
"New Hampshire",10,"Male",72
"California",70,"Female",29
"Iowa",0,"Male",58
"Arizona",70,"Male",18
"North Carolina",75,"Female",5
"North Carolina",38,"Female",50
"Virginia",47,"Female",22
"Pennsylvania",55,"Male",33
"North Carolina",55,"Male",46
"California",58,"Male",26
"Arizona",75,"Male",24
"Arizona",52,"Male",36
"Alabama",15,"Male",38
"Pennsylvania",55,"Male",55
"Florida",55,"Female",43
"North Carolina",5,"Male",25
"Texas",0,"Female",33
"Alabama",66,"Female",14
"Florida",10,"Female",28
"California",75,"Male",31
"Utah",0,"Male",58
"Florida",30,"Female",90
"Florida",55,"Male",39
"Florida",70,"Male",53
"Nevada",63,"Male",31
"Arizona",40,"Male",22
"North Carolina",55,"Male",29
"Alabama",60,"Male",26
"North Carolina",0,"Male",81
"North Carolina",80,"Female",23
"North Carolina",10,"Male",81
"Mississippi",5,"Male",49
"Florida",45,"Female",21
"Ohio",50,"Female",37
"Louisiana",55,"Female",14
"Alabama",55,"Female",7
"Florida",50,"Female",49
"South Carolina",65,"Male",42
"California",0,"Male",64
"Connecticut",0,"Male",46
"Ohio",50,"Male",26
"Texas",0,"Male",21
"Mississippi",10,"Male",88
"North Carolina",40,"Male",60
"Colorado",55,"Female",56
"Florida",45,"Male",26
"North Carolina",55,"Male",91
"Florida",55,"Male",23
"Arizona",0,"Female",30
"New Jersey",0,"Female",50
"Nevada",70,"Male",35
"California",75,"Female",75
"Florida",0,"Male",65
"Louisiana",0,"Male",14
"South Carolina",5,"Female",82
"California",40,"Male",45
"Idaho",0,"Male",13
"California",55,"Female",64
"Ohio",90,"Male",18
"South Carolina",35,"Male",44
"California",35,"Male",27
"Florida",35,"Male",22
"Florida",75,"Male",31
"Florida",70,"Female",28
"Louisiana",55,"Female",4
"Massachusetts",0,"Female",69
"Virginia",55,"Male",26
"Arizona",65,"Male",37
"Florida",0,"Male",24
"Minnesota",48,"Male",35
"New Jersey",0,"Male",43
"Alabama",45,"Male",34
"Massachusetts",0,"Female",56
"Arizona",5,"Male",67
"Florida",80,"Male",52
"South Carolina",75,"Female",19
"Florida",55,"Male",29
"California",45,"Female",18
"North Carolina",55,"Male",45
"Pennsylvania",70,"Female",17
"Georgia",0,"Male",54
"North Carolina",95,"Female",21
"Texas",0,"Male",53
"Alabama",45,"Female",32
"North Carolina",45,"Male",55
"Florida",50,"Female",43
"Michigan",0,"Male",4
"Florida",70,"Female",20
"California",0,"Male",36
"Florida",5,"Male",43
"Colorado",85,"Female",32
"Florida",45,"Male",28
"Texas",0,"Female",33
"Virginia",65,"Female",45
"Florida",0,"Male",52
"California",48,"Female",21
"Pennsylvania",35,"Male",56
"South Carolina",55,"Female",59
"Ohio",50,"Male",27
"North Carolina",65,"Female",49
"Pennsylvania",70,"Male",44
"California",0,"Female",62
"Louisiana",67,"Male",12
"Kentucky",55,"Male",1
"South Carolina",55,"Male",26
"Alabama",20,"Male",68
"Texas",0,"Male",21
"Florida",0,"Female",51
"Arizona",73,"Male",36
"Virginia",55,"Female",20
"Indiana",0,"Female",46
"Ohio",0,"Female",41
"Florida",40,"Male",11
"Arizona",75,"Male",13
"North Carolina",45,"Female",55
"Virginia",55,"Male",84
"Arizona",45,"Female",29
"Colorado",40,"Male",53
"Arizona",35,"Female",45
"South Carolina",35,"Male",81
"Florida",0,"Male",50
"South Carolina",60,"Male",37
"South Dakota",65,"Male",81
"Ohio",65,"Male",2
"Colorado",100,"Male",18
"Florida",30,"Male",28
"California",58,"Male",49
"South Dakota",56,"Male",62
"Ohio",0,"Male",41
"California",70,"Male",19
"California",55,"Female",47
"California",48,"Male",34
"Illinois",0,"Female",9
"California",68,"Male",19
"California",78,"Male",40
"Louisiana",80,"Male",29
"California",0,"Male",16
"Florida",5,"Male",56
"New York",50,"Male",67
"South Carolina",75,"Female",22
"North Carolina",55,"Male",54
"Florida",85,"Male",39
"Arizona",71,"Male",19
"New York",0,"Male",49
"California",45,"Male",58
"Oklahoma",0,"Female",81
"Nevada",0,"Male",27
"Florida",70,"Male",37
"Arizona",20,"Female",58
"Alabama",45,"Male",33
"Florida",25,"Male",9
"California",85,"Male",26
"Colorado",10,"Male",25
"Missouri",59,"Female",70
"Colorado",45,"Female",55
"New Jersey",0,"Female",60
"Florida",45,"Female",26
"California",55,"Male",22
"South Carolina",30,"Male",69
"South Carolina",40,"Male",54
"South Carolina",45,"Male",64
"Illinois",0,"Male",12
"South Carolina",10,"Female",12
"Oklahoma",55,"Male",9
"California",60,"Female",6
"Colorado",85,"Female",7
"Colorado",40,"Male",21
"Florida",55,"Female",27
"Alabama",50,"Male",65
"Alabama",65,"Male",33
"Illinois",0,"Male",46
"Massachusetts",95,"Male",25
"Florida",45,"Female",12
"Florida",40,"Male",39
"Alabama",55,"Female",8
"Utah",5,"Female",36
"California",58,"Female",49
"Wisconsin",97,"Female",19
"Nevada",0,"Male",39
"Texas",0,"Male",23
"California",55,"Male",20
"South Carolina",50,"Male",25
"Florida",45,"Female",62
"Florida",30,"Female",25
"South Carolina",55,"Male",60
"South Carolina",35,"Male",61
"Florida",0,"Male",55
"Colorado",40,"Male",65
"Missouri",0,"Male",26
"Connecticut",0,"Male",46
"Ohio",80,"Male",33
"Louisiana",40,"Female",28
"Ohio",20,"Male",25
"California",50,"Female",50
"North Carolina",55,"Male",21
"South Carolina",70,"Male",65
"Louisiana",55,"Male",45
"Pennsylvania",0,"Male",13
"Pennsylvania",25,"Male",3
"Florida",4,"Male",54
"New York",0,"Female",66
"North Carolina",45,"Male",39
"Nevada",66,"Male",27
"Minnesota",70,"Female",19
"Ohio",15,"Male",50
"California",70,"Female",38
"Arizona",65,"Female",55
"New York",0,"Female",73
"New Jersey",0,"Male",42
"Colorado",65,"Male",54
"Nevada",63,"Female",6
"Ohio",70,"Female",35
"Florida",65,"Male",2
"Colorado",30,"Male",52
"Florida",0,"Male",38
"South Carolina",55,"Female",63
"Virginia",60,"Male",20
"Florida",30,"Male",44
"North Carolina",45,"Male",53
"Florida",15,"Male",34
"Florida",55,"Female",78
"Michigan",0,"Male",50
"California",50,"Female",40
"Mississippi",0,"Male",79
"South Carolina",45,"Female",59
"North Carolina",90,"Male",24
"Ohio",45,"Female",92
"Florida",15,"Male",1
"California",0,"Male",61
"Pennsylvania",70,"Male",40
"Indiana",0,"Male",21
"Illinois",0,"Female",9
"Florida",5,"Female",11
"North Carolina",10,"Female",59
"Louisiana",70,"Female",22
"Florida",35,"Male",5
"Wisconsin",97,"Male",18
"Michigan",0,"Male",55
"North Carolina",90,"Male",25
"North Carolina",100,"Male",23
"Virginia",0,"Female",77
"North Carolina",35,"Male",3
"Virginia",40,"Female",35
"Alabama",0,"Male",53
"Minnesota",30,"Female",28
"Alabama",65,"Female",38
"California",20,"Female",46
"California",56,"Male",31
"Virginia",45,"Male",27
"South Carolina",60,"Male",29
"Missouri",57,"Male",57
"New York",10,"Male",74
"Wisconsin",45,"Male",26
"Nevada",45,"Male",75
"Alabama",65,"Male",45
"Colorado",55,"Female",43
"Pennsylvania",0,"Male",32
"Pennsylvania",60,"Male",30
"Florida",65,"Male",27
"California",38,"Female",33
"Virginia",130,"Male",46
"Florida",50,"Male",17
"Florida",35,"Female",60
"South Carolina",55,"Male",27
"North Carolina",34,"Female",59
"Alabama",65,"Female",29
"Florida",45,"Male",25
"Pennsylvania",0,"Female",24
"North Carolina",80,"Male",19
"Arizona",5,"Female",40
"Ohio",30,"Male",59
"California",85,"Male",31
"Florida",65,"Female",31
"North Carolina",55,"Male",91
"Ohio",65,"Female",21
"North Carolina",55,"Male",47
"California",55,"Male",27
"Virginia",60,"Male",25
"Vermont",71,"Female",47
"Florida",50,"Female",46
"South Carolina",45,"Female",44
"Ohio",45,"Male",55
"Ohio",10,"Male",22
"Minnesota",55,"Male",59
"Alabama",65,"Male",15
"Florida",45,"Male",54
"Texas",0,"Male",57
"Mississippi",51,"Female",13
"North Carolina",80,"Female",20
"South Carolina",15,"Female",20
"California",65,"Male",21
"Alabama",0,"Male",53
"California",60,"Male",32
"Ohio",15,"Female",88
"Pennsylvania",55,"Male",20
"Alabama",75,"Female",21
"North Carolina",50,"Male",51
"Florida",40,"Male",23
"Utah",25,"Male",41
"Florida",25,"Female",34
"Ohio",25,"Female",78
"California",90,"Female",19
"South Carolina",0,"Male",59
"Ohio",0,"Male",51
"South Carolina",25,"Female",77
"Ohio",45,"Male",53
"Iowa",0,"Male",22
"North Carolina",60,"Male",49
"Colorado",65,"Male",20
"Florida",45,"Male",31
"North Carolina",55,"Female",47
"Massachusetts",0,"Female",35
"Pennsylvania",40,"Female",82
"Arizona",40,"Male",14
"Alabama",0,"Male",39
"Ohio",19,"Female",67
"California",56,"Male",30
"North Carolina",0,"Male",53
"Florida",65,"Male",43
"California",55,"Male",71
"Utah",4,"Male",80
"Texas",0,"Male",25
"Delaware",0,"Female",19
"Florida",35,"Male",18
"North Carolina",55,"Female",24
"Missouri",0,"Male",27
"Pennsylvania",5,"Female",30
"Wisconsin",55,"Male",5
"Florida",40,"Male",36
"Florida",0,"Male",29
"California",55,"Male",21
"Utah",35,"Female",44
"Florida",71,"Male",34
"Minnesota",10,"Female",4
"Alabama",70,"Male",26
"Florida",65,"Male",19
"Mississippi",0,"Male",7
"California",68,"Male",65
"Virginia",80,"Male",23
"California",40,"Female",50
"Virginia",65,"Male",22
"Florida",85,"Male",24
"Florida",0,"Male",51
"Florida",55,"Female",70
"Texas",85,"Male",20
"Colorado",70,"Female",23
"California",0,"Female",36
"Texas",90,"Male",30
"New York",5,"Male",26
"Texas",0,"Male",55
"Nevada",94,"Male",48
"New York",0,"Male",56
"South Carolina",60,"Male",46
"Virginia",65,"Female",60
"Texas",0,"Male",40
"Wisconsin",70,"Female",20
"Kentucky",55,"Male",18
"North Carolina",55,"Female",52
"Texas",0,"Male",37
"Alabama",45,"Male",48
"South Carolina",55,"Female",34
"North Carolina",55,"Male",56
"Illinois",0,"Male",51
"Michigan",0,"Female",58
"Wisconsin",50,"Male",17
"North Carolina",60,"Male",41
"California",0,"Male",54
"California",63,"Female",20
"Minnesota",30,"Female",15
"Florida",10,"Male",24
"Arizona",35,"Male",27
"New York",55,"Female",23
"Florida",45,"Male",35
"Indiana",0,"Male",29
"Ohio",0,"Male",60
"Ohio",30,"Female",23
"Alabama",65,"Male",23
"Ohio",35,"Male",45
"California",0,"Female",44
"Texas",0,"Male",13
"North Carolina",45,"Male",44
"South Carolina",45,"Male",48
"Colorado",80,"Male",27
"Ohio",55,"Male",56
"Ohio",45,"Male",55
"Wyoming",55,"Male",67
"Florida",65,"Male",50
"California",0,"Female",49
"Kentucky",48,"Male",38
"Minnesota",55,"Female",17
"California",65,"Female",33
"Georgia",0,"Male",61
"Utah",70,"Male",23
"California",55,"Male",64
"California",75,"Female",20
"Texas",0,"Male",68
"Nevada",68,"Female",43
"Minnesota",50,"Male",46
"Colorado",0,"Female",29
"New York",0,"Female",76
"Florida",30,"Male",37
"Pennsylvania",10,"Male",82
"Louisiana",70,"Female",34
"North Carolina",45,"Female",71
"Arizona",10,"Male",26
"Mississippi",30,"Male",56
"Pennsylvania",70,"Male",30
"Florida",45,"Male",19
"Minnesota",55,"Male",22
"Florida",0,"Male",82
"North Carolina",55,"Male",37
"Florida",0,"Male",71
"California",63,"Male",23
"Minnesota",55,"Male",79
"California",100,"Female",1
"North Carolina",45,"Male",30
"Florida",45,"Male",48
"California",30,"Female",27
"Massachusetts",0,"Male",28
"Florida",10,"Female",75
"North Carolina",55,"Male",54
"Florida",45,"Female",70
"Ohio",0,"Female",34
"Pennsylvania",65,"Male",42
"California",68,"Male",18
"Virginia",62,"Male",60
"North Carolina",55,"Male",61
"Virginia",65,"Male",29
"Kentucky",0,"Male",10
"Louisiana",30,"Female",52
"California",5,"Female",86
"Arizona",72,"Male",27
"Florida",25,"Male",53
"California",65,"Male",44
"California",70,"Male",20
"Missouri",102,"Male",36
"Massachusetts",85,"Male",27
"Louisiana",67,"Male",17
"Florida",50,"Male",41
"North Carolina",55,"Male",5
"California",0,"Female",62
"California",68,"Female",53
"Virginia",55,"Male",50
"California",0,"Female",51
"Virginia",20,"Male",65
"Georgia",0,"Male",35
"Pennsylvania",50,"Male",21
"Missouri",53,"Male",45
"Utah",65,"Male",53
"Pennsylvania",40,"Male",50
"Arizona",40,"Male",77
"Wisconsin",45,"Male",32
"Pennsylvania",40,"Female",43
"Florida",45,"Male",35
"California",50,"Female",55
"Florida",35,"Male",46
"North Carolina",55,"Male",56
"Florida",25,"Male",8
"Wisconsin",50,"Female",34
"Indiana",0,"Male",43
"North Carolina",55,"Male",49
"California",60,"Male",37
"Florida",45,"Male",82
"Virginia",55,"Male",22
"Ohio",10,"Female",64
"New York",0,"Male",79
"Florida",25,"Male",43
"Florida",0,"Male",61
"Colorado",45,"Male",51
"Florida",62,"Male",26
"Florida",70,"Male",42
"Florida",55,"Female",9
"Utah",80,"Male",18
"Alabama",55,"Male",60
"Pennsylvania",65,"Male",76
"Ohio",53,"Male",42
"New Jersey",0,"Male",44
"Georgia",0,"Male",70
