"State","Speed","Gender","Age"
"Utah",55,"Male",24
"Oklahoma",112,"Female",21
"Wisconsin",10,"Male",75
"Arizona",55,"Male",32
"Florida",45,"Male",68
"Florida",70,"Female",66
"Colorado",40,"Female",33
"New York",65,"Male",23
"North Carolina",40,"Female",20
"New York",41,"Male",22
"West Virginia",0,"Female",26
"South Carolina",45,"Male",24
"South Carolina",0,"Male",17
"Louisiana",0,"Female",32
"Florida",59,"Male",19
"Colorado",50,"Male",68
"North Carolina",45,"Female",71
"Pennsylvania",45,"Female",60
"Texas",0,"Female",37
"Oregon",0,"Female",60
"North Carolina",45,"Male",78
"North Carolina",30,"Male",37
"Colorado",35,"Male",53
"North Carolina",63,"Male",45
"California",0,"Female",57
"Florida",25,"Male",52
"North Carolina",40,"Male",45
"Florida",30,"Male",52
"South Carolina",35,"Male",46
"North Carolina",55,"Male",27
"Florida",0,"Female",52
"Ohio",55,"Female",21
"Colorado",30,"Male",4
"Florida",50,"Female",56
"North Carolina",30,"Female",81
"Arizona",0,"Male",38
"Florida",45,"Female",27
"Nevada",75,"Male",43
"Kansas",0,"Female",14
"Florida",45,"Male",43
"Florida",55,"Male",41
"Ohio",35,"Male",33
"Alabama",70,"Male",49
"Florida",45,"Male",29
"Florida",70,"Female",66
"Ohio",50,"Male",23
"California",50,"Male",22
"Indiana",0,"Male",24
"Pennsylvania",50,"Male",61
"Florida",50,"Male",23
"California",0,"Male",50
"New Jersey",0,"Female",68
"New York",0,"Female",66
"California",0,"Male",54
"Kentucky",65,"Male",25
"California",55,"Male",21
"Florida",70,"Male",42
"North Carolina",0,"Female",11
"Mississippi",40,"Female",48
"Pennsylvania",89,"Male",18
"Montana",0,"Male",44
"Florida",60,"Male",43
"California",0,"Male",88
"California",60,"Male",56
"Florida",0,"Male",71
"Ohio",40,"Male",77
"Illinois",0,"Female",30
"Nevada",22,"Male",44
"Wyoming",85,"Female",33
"Wyoming",112,"Female",27
"South Carolina",70,"Male",18
"California",43,"Female",5
"New Hampshire",0,"Female",77
"Arizona",40,"Female",63
"South Carolina",45,"Male",55
"Florida",45,"Female",37
"Pennsylvania",50,"Female",20
"California",40,"Female",39
"Florida",35,"Male",36
"Florida",65,"Male",28
"Alabama",0,"Male",55
"Alabama",40,"Male",18
"Colorado",50,"Male",66
"Georgia",0,"Female",19
"Florida",70,"Female",18
"New York",0,"Male",52
"Virginia",0,"Male",62
"Florida",0,"Male",30
"North Carolina",55,"Male",29
"Wisconsin",55,"Male",58
"Alabama",70,"Male",24
"South Carolina",40,"Male",66
"Ohio",0,"Female",63
"California",65,"Female",18
"North Carolina",65,"Female",48
"Alabama",0,"Male",35
"South Carolina",35,"Male",37
"Florida",70,"Male",44
"North Carolina",35,"Male",19
"Louisiana",36,"Male",17
"Pennsylvania",60,"Male",19
"Michigan",0,"Male",48
"Massachusetts",0,"Male",81
"Maryland",0,"Male",31
"Nevada",91,"Female",4
"North Carolina",0,"Male",14
"Louisiana",60,"Male",6
"Florida",65,"Male",21
"California",55,"Male",53
"North Carolina",75,"Female",22
"Arizona",15,"Male",37
"South Carolina",45,"Male",76
"Missouri",0,"Male",39
"Pennsylvania",60,"Female",24
"New Mexico",0,"Male",26
"Arizona",27,"Male",52
"Louisiana",57,"Female",4
"Florida",70,"Female",22
"South Carolina",45,"Male",44
"Arizona",35,"Male",45
"Florida",60,"Male",52
"Pennsylvania",32,"Male",31
"Pennsylvania",65,"Male",46
"South Carolina",95,"Male",45
"Florida",45,"Male",67
"California",80,"Male",44
"Washington",0,"Male",45
"Pennsylvania",90,"Female",22
"Florida",70,"Female",5
"Virginia",52,"Male",20
"Colorado",15,"Male",26
"South Carolina",55,"Female",44
"Florida",0,"Male",27
"Delaware",0,"Male",44
"Florida",15,"Female",51
"Georgia",0,"Male",40
"Texas",0,"Male",58
"North Carolina",70,"Male",32
"Colorado",55,"Male",11
"Virginia",60,"Male",42
"California",55,"Male",33
"Florida",45,"Male",47
"South Carolina",55,"Female",18
"California",80,"Male",25
"Florida",60,"Female",16
"California",75,"Female",2
"Florida",45,"Female",3
"Louisiana",10,"Female",56
"Wyoming",57,"Male",32
"North Carolina",45,"Female",49
"Alabama",55,"Female",67
"Arizona",0,"Female",27
"Florida",106,"Male",27
"South Carolina",15,"Male",16
"Wisconsin",60,"Male",48
"Alabama",0,"Male",51
"California",50,"Male",27
"Pennsylvania",35,"Male",44
"Colorado",15,"Male",16
"Ohio",65,"Female",68
"Arizona",43,"Female",17
"Florida",25,"Male",4
"North Carolina",55,"Female",12
"Florida",70,"Male",50
"Missouri",81,"Female",42
"Florida",10,"Female",59
"California",48,"Male",25
"New Mexico",45,"Male",38
"South Carolina",61,"Female",44
"New Jersey",0,"Male",59
"Utah",50,"Male",45
"Wisconsin",55,"Male",38
"North Carolina",50,"Male",56
"Florida",15,"Male",21
"California",33,"Male",35
"South Carolina",5,"Male",18
"Georgia",0,"Male",21
"Virginia",25,"Male",66
"California",62,"Female",19
"Alabama",55,"Male",60
"California",68,"Male",2
"Florida",45,"Male",63
"Florida",40,"Male",36
"North Carolina",55,"Female",91
"Florida",45,"Female",68
"Florida",70,"Female",48
"Arizona",0,"Male",43
"Pennsylvania",55,"Male",15
"New Mexico",0,"Female",82
"Georgia",0,"Male",57
"Florida",35,"Female",6
"Mississippi",65,"Male",29
"California",35,"Male",44
"North Carolina",50,"Female",65
"Connecticut",0,"Male",53
"California",83,"Female",17
"Florida",55,"Female",51
"Colorado",55,"Male",34
"Mississippi",65,"Male",61
"Alabama",103,"Male",32
"Maryland",0,"Female",27
"North Carolina",53,"Male",26
"California",0,"Male",48
"Georgia",0,"Male",50
"Florida",55,"Male",46
"Florida",70,"Male",46
"Florida",55,"Male",21
"Minnesota",20,"Male",50
"Texas",95,"Male",39
"Missouri",0,"Male",51
"North Carolina",60,"Female",68
"South Carolina",0,"Male",45
"South Carolina",15,"Male",17
"Florida",40,"Male",46
"Florida",50,"Female",17
"Texas",0,"Female",73
"Florida",45,"Male",57
"Wyoming",48,"Male",46
"Ohio",10,"Female",23
"Florida",0,"Male",69
"Minnesota",61,"Male",17
"Colorado",15,"Male",18
"North Carolina",55,"Male",37
"Louisiana",55,"Male",45
"Utah",65,"Female",18
"Wisconsin",72,"Male",68
"Florida",55,"Male",24
"New York",80,"Male",22
"Utah",50,"Male",60
"North Carolina",45,"Male",50
"Ohio",0,"Male",28
"New York",0,"Male",96
"California",73,"Female",24
"Hawaii",0,"Male",57
"South Carolina",45,"Female",32
"Connecticut",78,"Female",35
"Ohio",70,"Female",33
"New Mexico",0,"Male",56
"Kentucky",58,"Male",32
"Pennsylvania",65,"Male",41
"Colorado",30,"Male",20
"Illinois",65,"Female",20
"California",100,"Female",32
"South Carolina",40,"Male",18
"South Carolina",59,"Female",45
"Colorado",82,"Male",15
"Florida",15,"Female",40
"California",48,"Male",49
"Virginia",5,"Male",64
"Louisiana",70,"Female",48
"Colorado",68,"Male",28
"North Dakota",65,"Male",41
"Illinois",0,"Male",1
"Alabama",25,"Male",63
"Pennsylvania",0,"Male",61
"Louisiana",0,"Female",35
"Texas",0,"Male",6
"Virginia",75,"Female",24
"Michigan",0,"Male",22
"Pennsylvania",30,"Female",89
"North Carolina",45,"Female",62
"Pennsylvania",60,"Female",23
"California",65,"Male",63
"Georgia",0,"Male",33
"Arizona",65,"Male",48
"California",70,"Female",20
"Delaware",0,"Male",36
"California",0,"Male",50
"Ohio",50,"Female",62
"California",35,"Male",9
"California",0,"Female",1
"Pennsylvania",45,"Female",63
"Virginia",60,"Male",30
"Louisiana",50,"Male",18
"Alabama",30,"Female",58
"Florida",70,"Male",27
"Illinois",0,"Male",51
"New York",0,"Male",88
"Mississippi",0,"Male",26
"California",28,"Male",19
"Arizona",45,"Male",39
"Alabama",35,"Female",20
"South Carolina",60,"Female",19
"Louisiana",70,"Male",48
"California",60,"Male",24
"South Carolina",35,"Male",66
"California",65,"Female",27
"Texas",0,"Female",2
"South Carolina",0,"Male",26
"Delaware",0,"Male",59
"New York",55,"Male",27
"Louisiana",55,"Male",54
"North Carolina",70,"Male",55
"Colorado",35,"Female",40
"Texas",0,"Male",50
"California",38,"Male",22
"Wisconsin",0,"Male",57
"Colorado",35,"Male",50
"Michigan",0,"Male",46
"Florida",25,"Male",74
"Wisconsin",70,"Female",54
"Florida",45,"Male",1
"Missouri",69,"Female",30
"North Carolina",50,"Male",63
"Virginia",55,"Male",57
"Arizona",65,"Male",57
"Louisiana",55,"Male",28
"Texas",0,"Male",20
"Arizona",55,"Male",75
"Florida",25,"Female",10
"Nevada",58,"Male",40
"Florida",0,"Male",47
"South Carolina",55,"Female",74
"Texas",0,"Male",56
"California",45,"Male",15
"Florida",35,"Female",69
"Florida",45,"Male",42
"North Carolina",29,"Female",25
"South Carolina",92,"Male",24
"California",66,"Female",24
"Pennsylvania",10,"Male",69
"Florida",70,"Female",29
"Kansas",60,"Male",22
"California",70,"Male",67
"Missouri",0,"Male",46
"Pennsylvania",40,"Male",22
"California",0,"Female",42
"California",53,"Female",44
"Wisconsin",68,"Female",23
"Florida",60,"Male",21
"Maryland",0,"Male",72
"South Carolina",10,"Male",93
"Pennsylvania",50,"Male",30
"Florida",55,"Male",38
"Utah",0,"Male",71
"Kentucky",70,"Male",22
"Ohio",55,"Male",88
"New Jersey",0,"Male",18
"Oregon",0,"Male",65
"Missouri",70,"Female",34
"North Carolina",55,"Male",58
"Florida",20,"Male",79
"South Carolina",5,"Male",44
"California",55,"Female",22
"California",55,"Female",19
"California",70,"Male",56
"Montana",65,"Male",32
"Ohio",0,"Male",14
"Colorado",15,"Male",11
"Wyoming",77,"Male",18
"Virginia",65,"Male",42
"South Carolina",10,"Male",54
"California",73,"Male",23
"Oregon",0,"Female",69
"Arizona",0,"Female",29
"Louisiana",55,"Male",39
"North Carolina",45,"Female",16
"California",0,"Male",59
"North Carolina",65,"Male",1
"North Carolina",55,"Male",30
"Arizona",0,"Female",34
"Florida",45,"Female",32
"Arizona",65,"Female",1
"California",0,"Male",55
"Pennsylvania",5,"Female",19
"California",73,"Male",37
"Utah",58,"Female",26
"Alabama",70,"Female",34
"Texas",0,"Male",75
"Mississippi",65,"Male",9
"Florida",65,"Male",32
"California",46,"Male",50
"Nevada",58,"Female",32
"Missouri",10,"Male",88
"Missouri",54,"Female",9
"Kentucky",60,"Female",64
"North Carolina",0,"Male",29
"Nevada",37,"Male",50
"California",0,"Male",88
"Nevada",105,"Male",17
"Pennsylvania",5,"Male",51
"Arizona",40,"Male",42
"Alabama",45,"Female",18
"Colorado",25,"Male",25
"Texas",0,"Male",20
"Louisiana",72,"Female",26
"Florida",45,"Male",51
"North Carolina",0,"Male",19
"California",35,"Male",45
"California",49,"Male",26
"Colorado",0,"Male",55
"Florida",65,"Male",24
"Pennsylvania",80,"Male",34
"Wisconsin",50,"Female",19
"Wyoming",65,"Female",8
"Virginia",50,"Female",10
"California",30,"Male",61
"Kentucky",0,"Female",30
"California",35,"Male",22
"Wisconsin",55,"Female",16
"Florida",45,"Male",15
"Ohio",72,"Male",54
"Colorado",55,"Female",70
"Mississippi",65,"Female",30
"New York",0,"Female",15
"Florida",35,"Male",24
"Virginia",50,"Female",4
"Florida",89,"Male",27
"Florida",55,"Female",50
"Wyoming",40,"Male",30
"North Carolina",97,"Female",16
"Missouri",25,"Male",22
"Pennsylvania",40,"Male",43
"South Carolina",30,"Male",58
"Virginia",45,"Male",53
"Florida",45,"Male",39
"Kentucky",40,"Male",18
"Montana",0,"Male",17
"Ohio",60,"Female",51
"Florida",35,"Female",43
"Florida",30,"Female",41
"Michigan",0,"Male",52
"California",0,"Male",61
"California",15,"Male",57
"Virginia",65,"Male",53
"California",75,"Female",21
"California",35,"Female",67
"New Jersey",0,"Male",69
"North Carolina",35,"Male",47
"Utah",30,"Male",46
"Alabama",55,"Male",5
"Alabama",55,"Male",65
"Colorado",30,"Female",35
"Florida",5,"Female",77
"Louisiana",70,"Female",3
"Florida",0,"Female",53
"Georgia",0,"Male",28
"Ohio",0,"Female",45
"Wisconsin",17,"Male",24
"Colorado",10,"Female",81
"California",0,"Male",25
"Colorado",0,"Male",23
"California",0,"Male",65
"California",0,"Male",68
"Ohio",50,"Male",66
"Florida",55,"Male",57
"Louisiana",0,"Male",24
"South Carolina",55,"Female",38
"Arizona",65,"Male",36
"California",38,"Male",35
"South Carolina",55,"Male",3
"Florida",20,"Male",26
"Arkansas",0,"Female",48
"California",73,"Male",42
"Colorado",25,"Female",56
"California",55,"Male",64
"Florida",35,"Male",26
"California",55,"Male",64
"South Carolina",45,"Female",10
"South Carolina",55,"Male",21
"North Carolina",3,"Male",80
"Wyoming",80,"Male",22
"Florida",40,"Female",24
"California",70,"Male",21
"Indiana",0,"Male",27
"Virginia",40,"Female",32
"Wisconsin",10,"Female",86
"Virginia",55,"Female",85
"South Carolina",65,"Female",59
"Alabama",55,"Male",33
"Ohio",35,"Male",75
"Florida",10,"Male",23
"Florida",30,"Female",62
"California",45,"Female",54
"South Carolina",40,"Female",8
"Louisiana",55,"Male",60
"North Carolina",45,"Male",64
"Pennsylvania",45,"Male",58
"North Dakota",55,"Male",22
"North Carolina",55,"Female",21
"Pennsylvania",45,"Male",25
"Louisiana",15,"Female",70
"South Carolina",45,"Female",75
"Virginia",50,"Male",58
"Massachusetts",0,"Male",24
"Tennessee",85,"Male",37
"Florida",45,"Male",55
"Louisiana",0,"Female",48
"North Carolina",50,"Male",38
"Pennsylvania",40,"Male",63
"South Carolina",55,"Male",38
"South Carolina",60,"Male",8
"New York",0,"Female",41
"Michigan",0,"Male",49
"Texas",78,"Female",18
"Florida",45,"Male",18
"South Carolina",75,"Female",44
"South Carolina",55,"Male",29
"Pennsylvania",35,"Male",21
"Florida",65,"Female",38
"South Carolina",55,"Male",48
"California",0,"Male",29
"California",0,"Male",63
"Colorado",5,"Male",33
"Ohio",25,"Female",26
"North Carolina",35,"Female",40
"Texas",0,"Male",7
"Virginia",45,"Male",84
"North Dakota",0,"Male",50
"North Carolina",55,"Female",32
"Pennsylvania",70,"Male",19
"Wisconsin",60,"Male",12
"Ohio",0,"Male",7
"California",0,"Male",86
"New York",0,"Male",50
"South Carolina",15,"Female",23
"California",65,"Female",37
"Wisconsin",55,"Male",56
"North Carolina",55,"Male",82
"North Carolina",45,"Female",45
"North Carolina",0,"Male",87
"South Carolina",55,"Male",26
"Mississippi",55,"Female",13
"South Carolina",45,"Female",48
"North Carolina",45,"Female",87
"Wyoming",77,"Male",59
"Ohio",65,"Male",44
"South Carolina",45,"Male",63
"Florida",45,"Male",29
"Nevada",60,"Male",34
"Ohio",0,"Male",69
"North Carolina",65,"Female",6
"Louisiana",55,"Male",63
"Wyoming",20,"Male",70
"Florida",65,"Female",66
"South Carolina",60,"Male",18
"Louisiana",15,"Female",51
"Wisconsin",25,"Female",25
"Wisconsin",55,"Male",28
"Alabama",45,"Female",17
"New Hampshire",28,"Female",83
"California",88,"Male",45
"Maryland",0,"Male",38
"Pennsylvania",60,"Male",49
"Louisiana",55,"Female",2
"Louisiana",70,"Male",19
"Florida",15,"Male",43
"California",0,"Male",56
"Arizona",0,"Male",41
"Ohio",62,"Female",1
"California",60,"Male",13
"Tennessee",39,"Male",19
"Colorado",60,"Female",55
"Ohio",45,"Male",28
"California",66,"Male",24
"Illinois",1,"Female",73
"Florida",35,"Female",46
"North Carolina",10,"Female",21
"Ohio",50,"Female",85
"Ohio",45,"Female",29
"Missouri",88,"Male",21
"Kentucky",53,"Female",51
"Florida",55,"Male",9
"Utah",10,"Female",51
"Virginia",45,"Female",50
"Arizona",75,"Female",44
"Virginia",45,"Male",87
"North Carolina",70,"Male",19
"Texas",85,"Male",13
"Ohio",40,"Male",18
"Colorado",40,"Female",53
"Mississippi",50,"Male",25
"North Carolina",85,"Male",29
"North Carolina",30,"Male",57
"South Carolina",55,"Male",55
"California",25,"Male",48
"South Carolina",15,"Male",35
"South Dakota",83,"Female",59
"Texas",0,"Male",68
"Oregon",0,"Female",47
"California",70,"Male",55
"California",0,"Female",79
"Ohio",0,"Male",30
"Illinois",0,"Female",69
"Kentucky",0,"Female",56
"Virginia",70,"Male",59
"California",13,"Male",40
"Florida",35,"Male",37
"New York",60,"Male",39
"North Carolina",55,"Male",31
"Texas",17,"Male",96
"California",33,"Female",10
"Pennsylvania",55,"Male",43
"Pennsylvania",50,"Male",88
"Colorado",60,"Male",26
"Pennsylvania",40,"Male",46
"California",0,"Male",41
"California",0,"Male",21
"South Carolina",45,"Female",38
"Florida",65,"Male",19
"Florida",65,"Female",34
"Tennessee",0,"Female",26
"Florida",10,"Female",32
"North Carolina",35,"Female",20
"Kentucky",33,"Male",25
"Texas",0,"Male",54
"North Carolina",10,"Female",87
"Pennsylvania",77,"Female",18
"Colorado",65,"Male",33
"Texas",0,"Female",33
"Arizona",40,"Male",23
"Florida",20,"Female",68
"Alabama",50,"Female",39
"Arizona",65,"Male",62
"New Mexico",0,"Male",7
"Florida",0,"Male",72
"North Carolina",75,"Male",18
"New York",0,"Female",3
"Florida",10,"Male",48
"California",0,"Female",56
"Missouri",0,"Male",22
"Florida",2,"Male",50
"Arizona",79,"Male",21
"North Carolina",45,"Female",69
"Pennsylvania",60,"Male",19
"Alabama",50,"Female",73
"Colorado",75,"Female",3
"Florida",70,"Male",43
"North Carolina",70,"Male",51
"Pennsylvania",55,"Male",58
"Florida",60,"Male",17
"Missouri",49,"Male",59
"Florida",20,"Male",25
"California",68,"Male",23
"New York",0,"Female",17
"Virginia",50,"Male",59
"South Carolina",10,"Male",56
"Pennsylvania",20,"Male",32
"Florida",71,"Male",54
"Florida",70,"Female",39
"Arkansas",0,"Male",62
"Florida",45,"Female",42
"California",65,"Female",21
"North Carolina",90,"Male",64
"California",55,"Male",31
"Louisiana",45,"Male",48
"North Carolina",32,"Female",15
"Dist of Columbia",0,"Female",1
"South Carolina",30,"Male",31
"California",65,"Female",62
"California",33,"Male",37
"Ohio",40,"Male",26
"Alabama",0,"Male",33
"Pennsylvania",10,"Male",62
"California",33,"Female",56
"Florida",0,"Female",16
"Alabama",55,"Male",34
"Utah",50,"Female",20
"Arizona",0,"Male",36
"Missouri",57,"Female",44
"California",30,"Female",28
"North Carolina",35,"Male",79
"Florida",70,"Male",38
"Texas",0,"Male",31
"South Carolina",73,"Male",15
"Louisiana",65,"Female",47
"North Carolina",45,"Female",62
"Colorado",18,"Female",27
"Kentucky",53,"Male",52
"Colorado",90,"Female",23
"Mississippi",0,"Male",38
"Minnesota",0,"Female",52
"Minnesota",44,"Female",20
"Alabama",65,"Female",35
"Florida",60,"Male",23
"Illinois",0,"Male",5
"Iowa",55,"Male",20
"Florida",35,"Male",82
"Nevada",20,"Female",66
"California",65,"Male",76
"New York",0,"Female",63
"Kentucky",53,"Male",57
"Alabama",62,"Male",42
"Colorado",25,"Female",61
"New Jersey",0,"Male",55
"Alaska",68,"Male",22
"Florida",2,"Male",33
"California",0,"Female",82
"South Carolina",5,"Female",26
"Mississippi",70,"Male",36
"California",55,"Female",18
"Virginia",0,"Male",21
"Minnesota",12,"Male",11
"Florida",25,"Female",23
"Colorado",60,"Male",63
"Florida",45,"Female",42
"Georgia",0,"Female",37
"Florida",100,"Male",28
"Connecticut",0,"Female",73
"Florida",0,"Female",19
"Ohio",0,"Male",44
"Kentucky",120,"Male",20
"Colorado",55,"Male",66
"Arizona",45,"Male",27
"Florida",70,"Female",25
"Ohio",5,"Male",41
"Colorado",45,"Male",39
"Florida",45,"Male",21
"Alabama",50,"Male",53
"Wyoming",90,"Male",21
"Arizona",0,"Female",64
"California",0,"Female",26
"Florida",80,"Male",21
"Utah",60,"Male",32
"Nebraska",83,"Male",17
"Florida",5,"Male",2
"Wisconsin",45,"Female",28
"California",56,"Female",3
"Nevada",45,"Female",75
"Texas",0,"Female",40
"Pennsylvania",5,"Male",47
"Texas",0,"Male",42
"North Carolina",45,"Male",60
"Pennsylvania",55,"Female",81
"Connecticut",78,"Male",37
"California",0,"Male",28
"Louisiana",60,"Male",18
"Kansas",50,"Male",88
"Florida",5,"Male",32
"Louisiana",65,"Male",18
"Ohio",60,"Female",75
"Florida",70,"Male",54
"South Carolina",35,"Female",18
"North Carolina",70,"Male",42
"Georgia",0,"Female",49
"South Carolina",43,"Female",58
"Arizona",40,"Female",79
"New York",80,"Female",19
"Pennsylvania",85,"Female",16
"Arizona",45,"Female",71
"California",50,"Male",63
"Michigan",0,"Female",55
"Pennsylvania",70,"Female",16
"Kansas",63,"Female",14
"South Carolina",91,"Male",3
"Florida",45,"Male",18
"Kansas",70,"Female",14
"Ohio",45,"Male",32
"Florida",55,"Male",25
"Ohio",40,"Female",44
"Minnesota",33,"Female",46
"North Carolina",45,"Female",22
"Utah",70,"Male",39
"South Dakota",84,"Male",24
"Kentucky",57,"Female",46
"Mississippi",70,"Male",17
"Mississippi",41,"Male",6
"California",0,"Male",47
"North Carolina",55,"Male",17
"Missouri",62,"Female",10
"Utah",65,"Male",49
"Florida",0,"Male",69
"Virginia",49,"Female",29
"Ohio",75,"Female",18
"Washington",0,"Male",57
"Florida",55,"Male",43
"Florida",45,"Female",32
"North Carolina",50,"Male",29
"Virginia",0,"Male",16
"Florida",55,"Male",35
"Florida",20,"Male",63
"Florida",0,"Male",35
"Mississippi",0,"Female",2
"Minnesota",55,"Male",23
"Maine",0,"Male",79
"California",45,"Male",68
"Virginia",55,"Male",28
"Virginia",45,"Male",23
"South Carolina",45,"Male",20
"Pennsylvania",25,"Male",67
"Virginia",45,"Female",32
"Florida",40,"Male",24
"Pennsylvania",90,"Male",55
"Colorado",0,"Male",61
"Massachusetts",34,"Male",66
"Texas",0,"Male",36
"Vermont",0,"Male",23
"Louisiana",0,"Male",50
"Pennsylvania",10,"Female",8
"Arizona",35,"Female",16
"Florida",60,"Male",34
"Ohio",65,"Male",60
"Louisiana",90,"Male",27
"Florida",65,"Male",24
"Alabama",0,"Male",42
"Florida",45,"Male",38
"South Carolina",40,"Female",49
"Florida",0,"Female",58
"Texas",0,"Male",13
"Florida",25,"Male",64
"Arizona",10,"Female",50
"Pennsylvania",55,"Male",50
"Texas",15,"Female",30
"Florida",0,"Male",55
"South Carolina",55,"Male",50
"Tennessee",0,"Male",54
"California",49,"Male",29
"Florida",35,"Female",22
"Louisiana",75,"Male",23
"Alabama",55,"Male",27
"Pennsylvania",45,"Male",40
"California",42,"Male",58
"Alabama",75,"Male",22
"Florida",25,"Male",39
"New York",0,"Male",18
"Virginia",22,"Male",84
"Florida",60,"Male",24
"Florida",65,"Female",37
"Florida",40,"Male",29
"Arizona",63,"Male",58
"North Carolina",55,"Male",15
"Alabama",0,"Male",56
"Texas",0,"Female",31
"California",75,"Male",64
"Ohio",52,"Female",46
"Minnesota",65,"Male",30
"California",30,"Female",23
"Florida",45,"Female",36
"South Carolina",47,"Male",23
"South Carolina",15,"Male",33
"Indiana",0,"Female",41
"Louisiana",0,"Male",18
"California",23,"Female",53
"Alabama",35,"Male",21
"Arizona",60,"Female",57
"Florida",15,"Male",37
"Virginia",85,"Male",16
"Alabama",40,"Female",14
"Ohio",55,"Male",56
"California",60,"Male",16
"North Carolina",0,"Male",22
"Arizona",65,"Male",18
"California",0,"Male",65
"California",70,"Male",39
"South Carolina",60,"Male",39
"California",68,"Male",75
"North Carolina",55,"Female",69
"Florida",35,"Male",53
"North Carolina",65,"Female",42
"New York",24,"Male",44
"Florida",0,"Female",2
"Utah",80,"Female",32
"Utah",5,"Male",71
"Colorado",75,"Female",23
"Tennessee",0,"Female",89
"Missouri",59,"Female",27
"West Virginia",70,"Female",16
"Georgia",0,"Male",42
"Ohio",0,"Female",44
"Washington",0,"Male",58
"Mississippi",15,"Female",34
"California",88,"Male",42
"Louisiana",62,"Male",23
"Louisiana",40,"Male",42
"Colorado",15,"Male",23
"South Dakota",30,"Female",40
"Florida",45,"Male",25
"Florida",43,"Male",13
"Missouri",59,"Female",17
"Washington",0,"Male",77
"Florida",0,"Male",43
"Louisiana",55,"Female",33
"Pennsylvania",40,"Male",27
"Florida",15,"Female",5
"Virginia",45,"Female",67
"South Carolina",55,"Male",62
"Louisiana",75,"Male",21
"Minnesota",45,"Male",63
"Florida",85,"Male",34
"Florida",15,"Male",34
"Texas",0,"Male",21
"Mississippi",50,"Male",35
"Ohio",50,"Male",29
"Alabama",55,"Male",18
"Virginia",0,"Female",58
"North Carolina",110,"Female",72
"Pennsylvania",0,"Male",17
"Virginia",45,"Female",54
"North Carolina",50,"Female",81
"California",75,"Female",40
"South Carolina",75,"Male",28
"Louisiana",55,"Male",59
"Florida",5,"Male",6
"California",70,"Female",45
"Connecticut",0,"Female",68
"California",65,"Female",37
"California",61,"Male",26
"South Carolina",70,"Male",23
"North Carolina",45,"Male",42
"Arizona",35,"Female",32
"Tennessee",0,"Male",64
"California",68,"Male",45
"Mississippi",20,"Male",35
"Florida",15,"Female",31
"Pennsylvania",55,"Male",37
"Maryland",0,"Male",48
"Pennsylvania",40,"Male",67
"Alabama",30,"Female",70
"Texas",0,"Male",40
"Ohio",35,"Male",67
"Missouri",0,"Male",37
"Florida",30,"Male",35
"Florida",55,"Male",22
"Wisconsin",15,"Male",20
"Florida",45,"Male",30
"California",64,"Male",76
"New York",0,"Male",63
"Florida",60,"Male",33
"North Carolina",35,"Female",82
"South Carolina",63,"Female",3
"Florida",45,"Female",33
"California",50,"Female",72
"Alabama",55,"Female",57
"Virginia",0,"Male",63
"Wyoming",65,"Male",58
"Alabama",60,"Female",30
"New York",0,"Female",22
"Florida",60,"Male",28
"Florida",55,"Male",69
"Nevada",20,"Female",59
"Louisiana",65,"Male",47
"Connecticut",0,"Female",90
"Utah",5,"Male",11
"Florida",55,"Male",32
"California",55,"Female",2
"Florida",45,"Male",29
"Arizona",60,"Female",79
"Florida",40,"Male",32
"Florida",55,"Male",28
"Colorado",65,"Male",57
"Minnesota",48,"Male",61
"South Carolina",45,"Male",49
"Alabama",70,"Female",40
"Pennsylvania",80,"Male",23
"Arizona",5,"Female",54
"California",0,"Male",50
"Missouri",73,"Female",21
"Arizona",35,"Male",31
"Missouri",9,"Female",16
"South Carolina",55,"Female",13
"Colorado",60,"Male",62
"Florida",35,"Male",26
"Colorado",60,"Male",15
"Nevada",17,"Female",61
"Florida",40,"Male",30
"Colorado",65,"Male",44
"South Carolina",65,"Female",65
"North Carolina",15,"Male",59
"Virginia",65,"Male",43
"Louisiana",65,"Male",31
"New York",0,"Male",61
"Utah",50,"Male",26
"Florida",80,"Female",39
"North Carolina",40,"Female",26
"California",0,"Male",28
"Colorado",0,"Male",44
"Florida",45,"Female",18
"Colorado",35,"Male",20
"Texas",38,"Female",33
"Pennsylvania",60,"Female",78
"New York",45,"Male",54
"Ohio",40,"Female",72
"Florida",10,"Male",73
"Florida",30,"Female",55
"North Carolina",30,"Male",56
"Alabama",60,"Male",26
"Florida",75,"Male",34
"California",38,"Male",45
"North Carolina",40,"Female",32
"Colorado",60,"Male",22
"Arizona",65,"Female",34
"New York",0,"Female",88
"California",45,"Male",32
"Alabama",55,"Male",70
"Pennsylvania",0,"Male",54
"California",0,"Male",52
"Pennsylvania",2,"Male",51
"South Carolina",0,"Male",30
"Texas",0,"Female",34
"California",50,"Male",19
"California",0,"Male",17
"Arizona",5,"Female",55
"Kansas",65,"Male",56
"California",50,"Female",68
"Florida",45,"Female",80
"Colorado",55,"Male",10
"South Carolina",60,"Male",77
"Pennsylvania",50,"Male",36
"Louisiana",55,"Male",69
"Vermont",88,"Male",17
"Arizona",60,"Male",25
"Missouri",63,"Female",24
"Louisiana",65,"Male",23
"North Carolina",65,"Male",23
"Tennessee",55,"Female",38
"Florida",55,"Female",68
"Pennsylvania",50,"Female",85
"California",0,"Male",38
"Colorado",45,"Female",17
