"State","Speed","Gender","Age"
"North Carolina",10,"Male",26
"Florida",15,"Male",86
"Ohio",59,"Male",66
"North Carolina",35,"Female",18
"Kentucky",55,"Female",22
"Minnesota",70,"Female",19
"Colorado",45,"Female",30
"Pennsylvania",0,"Female",28
"New Hampshire",50,"Male",84
"Mississippi",65,"Male",29
"California",35,"Male",59
"Wisconsin",55,"Male",33
"California",43,"Male",55
"Louisiana",55,"Male",22
"Florida",45,"Male",60
"North Carolina",65,"Male",23
"Florida",45,"Female",30
"North Carolina",0,"Male",26
"Colorado",0,"Male",54
"Virginia",80,"Female",3
"North Carolina",0,"Female",50
"Alabama",55,"Female",19
"Virginia",55,"Female",7
"South Carolina",70,"Male",1
"California",68,"Male",4
"South Carolina",0,"Male",46
"Ohio",50,"Male",59
"California",68,"Female",5
"California",0,"Female",27
"Florida",5,"Female",64
"California",5,"Female",58
"Ohio",5,"Male",32
"Texas",0,"Female",62
"Florida",60,"Male",18
"Texas",0,"Female",29
"Florida",55,"Male",72
"California",43,"Male",19
"California",0,"Female",50
"Ohio",0,"Male",33
"Utah",70,"Male",18
"Louisiana",10,"Male",79
"Louisiana",100,"Male",28
"Arizona",40,"Male",25
"Florida",80,"Male",31
"North Carolina",55,"Male",58
"Virginia",55,"Male",24
"Utah",84,"Male",19
"Florida",55,"Male",46
"Virginia",89,"Male",19
"North Carolina",45,"Male",59
"Tennessee",0,"Female",46
"Louisiana",65,"Female",35
"South Carolina",45,"Male",31
"North Carolina",70,"Male",21
"Montana",60,"Male",11
"South Carolina",9,"Female",47
"North Carolina",45,"Male",20
"South Carolina",45,"Male",28
"Tennessee",0,"Female",22
"Illinois",0,"Male",86
"Missouri",95,"Female",46
"Florida",45,"Male",32
"Connecticut",35,"Male",9
"Colorado",55,"Female",51
"Mississippi",60,"Male",20
"Arizona",50,"Male",59
"California",60,"Male",42
"New Jersey",0,"Female",78
"South Carolina",80,"Male",32
"California",55,"Male",23
"Florida",20,"Male",48
"South Carolina",0,"Male",54
"Florida",59,"Male",55
"North Carolina",140,"Male",40
"Arizona",0,"Male",4
"Missouri",101,"Male",19
"Ohio",55,"Male",18
"Arizona",5,"Male",73
"Florida",45,"Male",21
"South Carolina",55,"Female",50
"Florida",35,"Male",26
"California",50,"Male",45
"Mississippi",20,"Female",8
"New York",0,"Female",87
"North Carolina",90,"Male",24
"California",85,"Male",21
"Colorado",0,"Male",21
"North Carolina",10,"Male",63
"Louisiana",65,"Male",25
"North Carolina",50,"Female",84
"South Carolina",50,"Female",48
"North Carolina",20,"Female",46
"Texas",0,"Male",59
"Nevada",78,"Male",23
"Florida",60,"Male",1
"Texas",0,"Male",26
"Maine",0,"Female",25
"Pennsylvania",20,"Female",67
"Florida",55,"Female",86
"Arizona",35,"Female",59
"California",0,"Male",24
"South Carolina",35,"Female",37
"Pennsylvania",70,"Male",24
"Arizona",0,"Female",46
"Florida",70,"Male",25
"Louisiana",88,"Male",45
"South Carolina",40,"Female",59
"Ohio",55,"Female",61
"North Carolina",0,"Male",49
"Colorado",30,"Male",69
"California",0,"Male",34
"California",70,"Male",26
"California",65,"Male",33
"North Carolina",0,"Male",44
"Oregon",0,"Male",43
"California",38,"Male",32
"Florida",40,"Male",39
"Indiana",0,"Male",16
"Arizona",38,"Male",71
"Florida",50,"Male",22
"Virginia",15,"Male",58
"California",70,"Male",24
"Arizona",80,"Female",18
"California",0,"Female",31
"Texas",0,"Male",49
"North Carolina",60,"Male",25
"California",55,"Male",39
"Florida",10,"Male",27
"California",90,"Male",23
"Texas",0,"Male",19
"Florida",75,"Female",20
"Texas",0,"Female",72
"Arizona",65,"Female",31
"Florida",15,"Female",58
"Ohio",65,"Male",55
"Florida",35,"Male",23
"Florida",55,"Male",51
"Mississippi",65,"Male",23
"North Carolina",65,"Female",26
"California",30,"Male",79
"Colorado",40,"Female",31
"North Carolina",55,"Male",46
"Kentucky",53,"Male",22
"California",0,"Male",45
"Alabama",100,"Male",46
"California",0,"Male",35
"South Dakota",82,"Male",11
"Alabama",70,"Male",17
"Florida",15,"Male",70
"North Carolina",55,"Male",51
"Pennsylvania",55,"Female",47
"Florida",55,"Male",73
"North Carolina",70,"Male",27
"South Carolina",30,"Male",54
"Arizona",0,"Female",53
"California",100,"Female",17
"Virginia",55,"Male",18
"Florida",15,"Male",70
"Florida",0,"Male",39
"Texas",0,"Female",37
"North Carolina",55,"Female",24
"Nevada",59,"Male",23
"Florida",45,"Male",25
"Alabama",40,"Female",43
"South Carolina",55,"Male",61
"North Carolina",55,"Male",15
"North Carolina",55,"Male",2
"California",53,"Male",58
"California",65,"Female",8
"South Carolina",55,"Male",52
"Virginia",65,"Female",7
"Florida",45,"Female",22
"Nevada",0,"Male",14
"North Carolina",10,"Male",28
"Ohio",10,"Male",27
"Pennsylvania",55,"Male",81
"Virginia",2,"Male",54
"Florida",20,"Female",55
"California",0,"Male",54
"California",0,"Male",51
"Florida",15,"Male",61
"Wisconsin",90,"Male",51
"Pennsylvania",30,"Male",65
"Florida",65,"Female",63
"South Carolina",40,"Female",32
"Florida",65,"Male",20
"Texas",0,"Male",23
"Florida",60,"Male",37
"Ohio",15,"Female",51
"North Carolina",35,"Male",68
"Pennsylvania",15,"Male",22
"North Carolina",70,"Male",62
"Florida",100,"Male",24
"Utah",0,"Female",51
"Florida",50,"Male",23
"Missouri",0,"Female",51
"Louisiana",45,"Female",24
"Florida",10,"Female",18
"Utah",55,"Male",48
"Florida",35,"Male",60
"Utah",5,"Female",46
"California",35,"Male",58
"Florida",35,"Male",46
"Wyoming",65,"Male",9
"North Carolina",5,"Female",14
"Florida",0,"Male",55
"Florida",35,"Male",46
"Louisiana",0,"Male",24
"Ohio",30,"Female",24
"Nevada",55,"Male",55
"Texas",0,"Male",48
"Louisiana",38,"Male",19
"Illinois",22,"Male",23
"Louisiana",65,"Male",21
"North Carolina",80,"Female",30
"Florida",65,"Male",43
"Oklahoma",0,"Female",78
"Florida",50,"Male",54
"Florida",55,"Female",81
"Mississippi",55,"Male",62
"Wisconsin",52,"Male",54
"Florida",10,"Male",58
"Alabama",45,"Male",40
"Texas",0,"Male",48
"California",70,"Female",5
"Florida",0,"Male",22
"Florida",15,"Female",69
"North Carolina",5,"Female",22
"Wyoming",70,"Male",1
"Arizona",45,"Female",44
"Colorado",75,"Male",21
"Florida",30,"Male",88
"Virginia",60,"Male",30
"Louisiana",102,"Male",21
"California",90,"Male",29
"Louisiana",0,"Female",88
"California",63,"Female",59
"North Carolina",40,"Male",37
"Florida",50,"Male",21
"Arkansas",50,"Male",24
"Florida",0,"Male",93
"Florida",45,"Male",57
"South Carolina",15,"Female",20
"Alabama",20,"Male",56
"Florida",10,"Female",86
"California",70,"Male",9
"Florida",0,"Male",81
"North Carolina",45,"Male",50
"Arkansas",60,"Male",21
"Ohio",50,"Male",54
"Colorado",65,"Male",53
"Florida",45,"Male",27
"Alabama",60,"Male",42
"Arizona",20,"Male",38
"Arizona",35,"Female",95
"Ohio",64,"Male",19
"Maryland",0,"Male",37
"Minnesota",55,"Male",27
"Louisiana",70,"Female",29
"Virginia",50,"Male",25
"South Dakota",20,"Male",13
"Mississippi",10,"Female",15
"Florida",70,"Female",20
"North Carolina",70,"Male",33
"North Carolina",70,"Male",19
"Florida",45,"Female",60
"Arizona",35,"Male",23
"California",70,"Male",66
"North Carolina",45,"Male",68
"Colorado",0,"Male",48
"Michigan",0,"Female",47
"Louisiana",40,"Male",56
"Florida",45,"Male",21
"Ohio",60,"Male",72
"Missouri",55,"Male",82
"Florida",15,"Female",72
"Ohio",0,"Male",48
"Alabama",65,"Male",21
"Florida",30,"Male",77
"Florida",0,"Male",44
"North Carolina",55,"Female",43
"Arizona",60,"Female",32
"South Carolina",55,"Male",34
"Utah",40,"Male",36
"South Carolina",40,"Male",32
"Colorado",55,"Female",30
"Florida",35,"Male",22
"Illinois",0,"Male",59
"Louisiana",35,"Male",38
"Florida",30,"Male",55
"North Carolina",5,"Male",70
"Ohio",60,"Male",12
"Utah",0,"Male",63
"California",53,"Male",36
"Virginia",45,"Male",52
"Utah",65,"Female",24
"Pennsylvania",67,"Female",40
"New Jersey",0,"Male",24
"North Carolina",45,"Male",53
"Florida",40,"Male",49
"Illinois",13,"Male",44
"Florida",55,"Male",44
"Florida",65,"Female",44
"North Carolina",0,"Male",49
"California",0,"Male",23
"Missouri",69,"Female",20
"South Carolina",80,"Female",18
"South Carolina",65,"Male",21
"Texas",0,"Female",54
"Ohio",55,"Male",50
"Louisiana",55,"Female",58
"Alabama",70,"Male",37
"New Mexico",0,"Male",66
"Pennsylvania",50,"Female",30
"North Carolina",58,"Male",35
"Pennsylvania",25,"Male",21
"Ohio",35,"Male",66
"South Carolina",70,"Male",55
"Colorado",109,"Male",24
"Florida",60,"Male",26
"Ohio",0,"Male",71
"Florida",15,"Female",85
"Florida",10,"Female",66
"Colorado",50,"Female",51
"Alabama",65,"Male",16
"Missouri",88,"Female",28
"Virginia",25,"Male",83
"Arizona",0,"Male",58
"Utah",65,"Male",23
"Florida",40,"Male",49
"North Carolina",55,"Male",25
"South Dakota",65,"Female",26
"New Jersey",0,"Female",26
"Florida",40,"Female",18
"Kentucky",75,"Male",26
"Florida",45,"Male",4
"Mississippi",45,"Female",38
"Florida",25,"Male",78
"Missouri",60,"Male",21
"Florida",30,"Female",43
"Florida",70,"Male",5
"Louisiana",0,"Male",11
"Wisconsin",40,"Female",28
"Illinois",106,"Male",26
"New York",5,"Female",52
"Wisconsin",55,"Male",81
"Florida",88,"Female",35
"Texas",0,"Male",56
"Ohio",55,"Female",81
"Florida",0,"Female",45
"Ohio",60,"Female",40
"California",45,"Male",2
"Massachusetts",0,"Female",78
"California",45,"Male",21
"Florida",35,"Male",53
"North Carolina",45,"Male",59
"Florida",55,"Female",10
"Wisconsin",45,"Male",46
"North Carolina",65,"Male",44
"South Carolina",0,"Female",17
"Utah",0,"Female",70
"Ohio",0,"Female",54
"North Carolina",75,"Male",35
"Ohio",50,"Male",20
"Florida",20,"Male",22
"New York",0,"Male",77
"Missouri",82,"Male",56
"Florida",50,"Female",54
"Utah",5,"Female",83
"West Virginia",0,"Female",36
"South Carolina",25,"Female",36
"Pennsylvania",45,"Male",67
"Connecticut",0,"Male",51
"Georgia",0,"Male",58
"Florida",0,"Male",33
"Arizona",50,"Female",55
"Texas",0,"Male",27
"New York",50,"Male",26
"Florida",64,"Male",22
"Arizona",0,"Male",81
"Ohio",50,"Male",37
"Connecticut",0,"Male",20
"Florida",45,"Male",69
"North Carolina",75,"Male",31
"North Carolina",60,"Female",69
"North Carolina",60,"Female",59
"Wyoming",65,"Male",71
"Virginia",40,"Male",24
"Colorado",50,"Male",25
"Florida",45,"Female",28
"Florida",40,"Female",59
"Arizona",60,"Male",50
"Florida",75,"Male",31
"Missouri",0,"Male",44
"Florida",40,"Male",75
"New York",80,"Male",23
"South Carolina",65,"Male",62
"North Carolina",75,"Female",83
"North Carolina",55,"Male",52
"Florida",80,"Male",21
"Virginia",50,"Male",61
"California",40,"Male",66
"Arizona",75,"Male",46
"Minnesota",55,"Female",22
"Florida",15,"Female",83
"Florida",50,"Male",50
"Utah",70,"Female",44
"Louisiana",0,"Male",88
"North Carolina",30,"Male",30
"Ohio",0,"Female",14
"Ohio",40,"Male",27
"Missouri",11,"Female",76
"Pennsylvania",50,"Male",44
"Ohio",40,"Female",42
"Texas",0,"Male",73
"South Dakota",66,"Female",74
"Virginia",55,"Female",9
"Alabama",96,"Male",50
"North Carolina",45,"Male",55
"Florida",30,"Female",42
"Florida",15,"Female",26
"Florida",100,"Female",17
"Louisiana",50,"Male",40
"Montana",60,"Female",57
"Pennsylvania",40,"Male",44
"California",70,"Male",26
"North Carolina",50,"Female",25
"North Carolina",45,"Male",34
"Louisiana",70,"Male",16
"Florida",0,"Male",32
"Florida",0,"Male",37
"California",5,"Male",53
"Massachusetts",0,"Female",51
"Ohio",5,"Female",60
"Nevada",0,"Male",62
"Arizona",35,"Male",57
"Nevada",68,"Male",51
"Colorado",35,"Male",41
"Missouri",49,"Female",7
"Missouri",60,"Female",22
"North Carolina",40,"Female",45
"Alabama",55,"Female",34
"Louisiana",37,"Male",22
"Kentucky",55,"Female",18
"Florida",45,"Male",29
"Louisiana",50,"Male",55
"California",43,"Male",55
"Florida",45,"Female",50
"North Carolina",45,"Male",16
"Illinois",44,"Female",26
"Florida",55,"Male",26
"Virginia",33,"Male",9
"Montana",78,"Female",31
"Florida",5,"Female",60
"Florida",45,"Male",17
"Alabama",55,"Male",32
"North Carolina",75,"Male",26
"Arizona",50,"Male",70
"Arizona",11,"Male",5
"South Carolina",30,"Male",54
"Texas",0,"Female",39
"New York",0,"Male",56
"Florida",80,"Male",60
"Florida",0,"Male",61
"Texas",0,"Male",49
"Florida",55,"Female",13
"Florida",35,"Male",34
"Utah",65,"Male",37
"Ohio",45,"Female",49
"Illinois",0,"Female",86
"California",68,"Female",9
"Wisconsin",70,"Male",59
"Wyoming",90,"Male",54
"Florida",0,"Male",71
"California",75,"Male",62
"South Carolina",60,"Male",20
"California",53,"Male",24
"Arizona",0,"Male",54
"South Carolina",50,"Male",69
"Wisconsin",55,"Female",52
"North Carolina",60,"Male",32
"North Carolina",20,"Female",75
"North Carolina",55,"Male",59
"North Carolina",55,"Male",50
"Florida",0,"Female",77
"North Carolina",55,"Male",46
"Montana",79,"Female",18
"North Carolina",55,"Male",53
"Ohio",50,"Female",19
"Florida",45,"Female",39
"Missouri",0,"Male",47
"California",70,"Female",54
"Wisconsin",65,"Female",61
"Nevada",36,"Female",23
"South Carolina",45,"Male",34
"Florida",0,"Female",60
"South Carolina",45,"Female",50
"Texas",0,"Male",16
"Tennessee",0,"Female",22
"Florida",45,"Male",40
"Delaware",0,"Female",30
"New Jersey",0,"Female",17
"South Carolina",15,"Male",68
"North Carolina",65,"Female",9
"Louisiana",65,"Female",18
"Minnesota",50,"Male",30
"Louisiana",60,"Male",37
"Pennsylvania",50,"Male",67
"Virginia",55,"Male",58
"Florida",0,"Female",16
"North Carolina",55,"Male",66
"California",70,"Female",27
"Minnesota",75,"Male",18
"Florida",60,"Female",20
"Wisconsin",65,"Male",64
"California",15,"Male",43
"North Carolina",65,"Male",52
"North Carolina",35,"Male",81
"Texas",0,"Male",51
"Louisiana",35,"Male",53
"Colorado",91,"Male",28
"Massachusetts",0,"Male",62
"California",20,"Female",52
"Virginia",60,"Male",23
"Florida",40,"Male",52
"Florida",75,"Male",34
"Virginia",30,"Female",70
"North Carolina",55,"Male",38
"Florida",40,"Female",18
"California",0,"Male",47
"Washington",0,"Male",45
"Louisiana",10,"Male",76
"New York",55,"Female",72
"Ohio",55,"Female",22
"South Carolina",15,"Male",68
"Florida",45,"Male",60
"Minnesota",25,"Male",43
"Utah",60,"Female",70
"New York",0,"Male",42
"Kentucky",60,"Male",18
"North Carolina",55,"Male",21
"Florida",55,"Female",48
"Texas",0,"Male",22
"Florida",60,"Male",73
"Colorado",70,"Male",41
"Arizona",60,"Male",35
"Florida",0,"Female",51
"Arizona",67,"Male",22
"Minnesota",0,"Male",76
"South Carolina",10,"Male",65
"Florida",10,"Female",4
"California",60,"Female",61
"North Carolina",70,"Male",24
"Florida",72,"Male",34
"Kansas",0,"Female",83
"Mississippi",65,"Male",19
"Florida",80,"Male",20
"Minnesota",25,"Male",89
"Maine",0,"Male",59
"Mississippi",35,"Male",9
"Georgia",0,"Male",16
"North Carolina",15,"Female",64
"South Carolina",35,"Male",34
"Connecticut",0,"Male",81
"Wisconsin",50,"Male",18
"Ohio",30,"Female",17
"Kentucky",0,"Male",57
"Ohio",0,"Female",25
"Louisiana",0,"Male",40
"Florida",35,"Female",35
"Utah",50,"Female",34
"Florida",5,"Female",35
"Arizona",0,"Female",39
"Wyoming",85,"Male",21
"California",60,"Female",34
"Florida",45,"Male",16
"Ohio",20,"Male",22
"Florida",45,"Female",45
"Virginia",45,"Female",23
"South Carolina",35,"Male",22
"North Carolina",0,"Male",29
"North Carolina",15,"Male",20
"Virginia",55,"Female",56
"North Carolina",55,"Female",1
"Florida",55,"Female",5
"North Carolina",45,"Male",38
"North Carolina",70,"Female",49
"Nevada",17,"Male",36
"North Carolina",55,"Female",50
"Ohio",0,"Male",9
"Virginia",15,"Male",69
"Arizona",75,"Male",10
"Pennsylvania",35,"Female",22
"California",0,"Female",55
"South Carolina",25,"Male",42
"Alabama",55,"Female",6
"Florida",7,"Male",56
"North Carolina",60,"Male",20
"New Jersey",0,"Female",51
"California",65,"Female",71
"North Carolina",55,"Male",58
"Nevada",105,"Male",38
"North Carolina",45,"Male",32
"Kentucky",15,"Male",45
"New York",0,"Female",24
"Texas",0,"Female",35
"Indiana",0,"Male",52
"Texas",0,"Male",50
"Florida",45,"Male",35
"Ohio",30,"Male",18
"California",70,"Female",18
"California",65,"Male",42
"New York",0,"Male",77
"Louisiana",0,"Male",64
"Florida",45,"Female",20
"Florida",45,"Male",21
"Missouri",57,"Male",37
"Ohio",35,"Female",65
"Ohio",30,"Male",30
"North Carolina",0,"Female",38
"Florida",45,"Male",67
"Ohio",55,"Male",80
"California",0,"Male",25
"Ohio",65,"Male",36
"Pennsylvania",45,"Male",52
"Colorado",5,"Female",52
"Louisiana",55,"Male",17
"Florida",85,"Male",29
"Missouri",42,"Male",21
"Texas",0,"Female",47
"Florida",0,"Male",42
"California",55,"Male",82
"Colorado",75,"Male",2
"South Carolina",48,"Female",61
"Florida",30,"Female",18
"South Carolina",5,"Female",44
"Utah",35,"Male",72
"Dist of Columbia",0,"Male",24
"California",0,"Male",83
"Colorado",109,"Male",23
"Kentucky",31,"Female",25
"South Carolina",55,"Male",25
"South Carolina",15,"Male",16
"Wisconsin",50,"Male",24
"Florida",60,"Male",29
"Arizona",65,"Female",20
"Pennsylvania",65,"Female",53
"Illinois",0,"Female",48
"Florida",15,"Male",50
"Ohio",40,"Female",63
"Florida",90,"Female",21
"Pennsylvania",55,"Male",31
"Missouri",65,"Male",9
"Ohio",60,"Female",23
"California",55,"Male",26
"Alabama",40,"Female",3
"Texas",0,"Male",7
"Georgia",0,"Male",39
"Pennsylvania",0,"Male",25
"Virginia",60,"Female",31
"New Jersey",0,"Male",58
"Florida",0,"Female",40
"Pennsylvania",50,"Male",24
"Alabama",0,"Female",47
"Florida",10,"Male",74
"Ohio",50,"Male",20
"South Carolina",55,"Female",26
"North Carolina",65,"Male",17
"New York",58,"Male",22
"Florida",55,"Female",48
"Pennsylvania",52,"Male",44
"Florida",35,"Female",50
"Florida",40,"Male",26
"Alabama",80,"Male",31
"Wisconsin",97,"Male",21
"California",68,"Male",20
"California",35,"Male",53
"Ohio",40,"Male",34
"Utah",75,"Male",51
"Texas",0,"Female",8
"Virginia",48,"Male",51
"North Carolina",80,"Male",56
"California",50,"Male",17
"Florida",50,"Male",49
"Louisiana",55,"Female",21
"Utah",0,"Female",37
"North Carolina",80,"Male",19
"Florida",60,"Female",32
"Wisconsin",55,"Male",66
"Florida",45,"Female",28
"California",75,"Male",40
"North Carolina",0,"Male",55
"South Carolina",65,"Female",23
"California",55,"Male",29
"New Jersey",0,"Male",37
"New York",0,"Male",51
"Louisiana",70,"Male",34
"Oklahoma",0,"Male",2
"Michigan",0,"Female",49
"Pennsylvania",70,"Female",18
"Florida",45,"Male",25
"Wisconsin",15,"Male",49
"Colorado",40,"Female",5
"South Carolina",55,"Male",78
"Florida",35,"Male",29
"California",45,"Male",18
"Florida",5,"Male",61
"California",35,"Male",21
"Virginia",70,"Male",54
"North Carolina",45,"Female",59
"Florida",70,"Male",55
"North Carolina",45,"Male",18
"Michigan",0,"Male",30
"Florida",70,"Male",56
"Texas",40,"Female",12
"Florida",10,"Male",43
"Arizona",63,"Male",26
"Florida",40,"Male",38
"California",40,"Male",53
"Florida",45,"Male",17
"Florida",45,"Male",35
"Florida",0,"Female",56
"Louisiana",65,"Female",42
"California",0,"Male",9
"California",70,"Male",17
"California",65,"Male",24
"Louisiana",0,"Male",45
"Florida",70,"Male",53
"Ohio",50,"Male",34
"Wisconsin",55,"Male",25
"North Carolina",0,"Male",52
"Arizona",0,"Male",53
"South Carolina",15,"Male",62
"Virginia",70,"Male",89
"Ohio",45,"Male",18
"Virginia",0,"Male",65
"California",55,"Male",54
"Texas",0,"Male",29
"Ohio",45,"Female",41
"South Carolina",65,"Male",22
"Virginia",60,"Male",3
"Nevada",68,"Female",34
"Florida",65,"Male",51
"Pennsylvania",60,"Female",23
"South Carolina",70,"Male",84
"North Carolina",35,"Female",72
"Ohio",65,"Female",16
"Nevada",0,"Male",70
"Florida",55,"Male",50
"Florida",30,"Male",45
"New Jersey",0,"Male",58
"Rhode Island",0,"Female",53
"Arizona",49,"Male",51
"Pennsylvania",45,"Male",51
"Florida",40,"Female",32
"Rhode Island",11,"Female",17
"South Carolina",45,"Male",23
"Arizona",80,"Male",17
"California",0,"Female",34
"North Carolina",0,"Male",44
"Florida",45,"Male",18
"New Jersey",0,"Female",70
"Texas",0,"Male",22
"Florida",45,"Male",66
"Oklahoma",0,"Female",31
"North Carolina",60,"Male",17
"Arizona",40,"Male",33
"California",53,"Male",21
"California",0,"Male",58
"Tennessee",0,"Female",26
"Michigan",0,"Female",47
"California",25,"Female",6
"California",0,"Male",18
"Nevada",42,"Female",18
"Colorado",15,"Male",37
"Florida",5,"Female",40
"Florida",45,"Female",26
"Pennsylvania",65,"Male",22
"Pennsylvania",50,"Male",60
"California",67,"Male",58
"Florida",0,"Female",70
"South Carolina",80,"Female",55
"California",50,"Male",39
"California",55,"Male",69
"New York",55,"Male",20
"Colorado",50,"Female",31
"Florida",90,"Male",29
"Florida",0,"Male",44
"Georgia",0,"Female",35
"New Jersey",0,"Male",40
"South Carolina",15,"Male",19
"New York",0,"Female",48
"Wisconsin",55,"Male",22
"Texas",0,"Male",40
"South Carolina",95,"Male",21
"Missouri",72,"Female",6
"Virginia",40,"Female",56
"Nevada",34,"Male",53
"North Carolina",0,"Male",52
"Ohio",25,"Female",22
"Illinois",0,"Female",26
"Nevada",0,"Female",27
"California",0,"Female",86
"Virginia",30,"Male",37
"Pennsylvania",45,"Male",32
"Ohio",0,"Female",53
"Virginia",71,"Male",25
"Florida",45,"Male",46
"Virginia",55,"Male",57
"Kentucky",53,"Male",66
"Missouri",64,"Female",16
"Florida",85,"Male",21
"Mississippi",60,"Female",62
"Florida",55,"Male",6
"Louisiana",45,"Female",52
"Virginia",59,"Male",31
"Alabama",0,"Female",53
"Wisconsin",55,"Female",79
"Pennsylvania",70,"Male",32
"Louisiana",45,"Male",51
"North Carolina",75,"Male",33
"California",58,"Male",31
"South Carolina",71,"Male",24
"Ohio",57,"Male",20
"Alabama",0,"Female",25
"Alabama",0,"Male",33
"South Carolina",80,"Male",24
"Ohio",55,"Male",56
"Missouri",66,"Male",48
"Pennsylvania",5,"Male",71
"Texas",50,"Male",50
"Oklahoma",47,"Female",28
"South Carolina",55,"Male",43
"Colorado",65,"Male",65
"Oklahoma",0,"Male",74
"Arkansas",0,"Male",56
"North Carolina",130,"Male",25
"Florida",35,"Female",1
"California",60,"Female",51
"California",27,"Male",50
"Florida",20,"Female",66
"Florida",60,"Female",30
"Florida",45,"Male",49
"Florida",25,"Male",28
"Florida",15,"Male",52
"Alabama",35,"Male",20
"Utah",30,"Male",23
"Florida",15,"Female",60
"Florida",30,"Female",55
"Texas",51,"Female",19
"California",0,"Male",49
"Pennsylvania",0,"Male",63
"Hawaii",31,"Male",27
"Kentucky",85,"Male",27
"Wisconsin",50,"Male",68
"Oregon",0,"Female",31
"South Dakota",83,"Female",26
"Pennsylvania",55,"Male",48
"Colorado",0,"Male",53
"California",0,"Male",66
"Florida",50,"Female",45
"Florida",35,"Male",2
"Ohio",70,"Male",49
"North Carolina",47,"Male",1
"Arizona",0,"Male",63
"Florida",35,"Female",27
"Pennsylvania",40,"Male",35
"Florida",45,"Male",21
"Oregon",0,"Male",58
"South Carolina",45,"Female",49
"Colorado",55,"Male",76
"Alabama",55,"Female",67
"Florida",1,"Male",78
"Florida",60,"Male",2
"Florida",25,"Male",55
"South Carolina",55,"Male",23
"Texas",60,"Male",52
"Florida",0,"Male",44
"South Carolina",45,"Female",32
"Alabama",55,"Female",19
"Arizona",0,"Male",29
"Missouri",50,"Female",15
"Georgia",0,"Male",53
"California",0,"Male",37
"California",65,"Male",70
"Nevada",70,"Female",18
"Pennsylvania",40,"Male",19
"North Carolina",65,"Female",33
"Florida",43,"Male",13
"Virginia",55,"Male",26
"Arizona",45,"Female",6
"Florida",40,"Female",65
"South Carolina",45,"Male",59
"North Carolina",60,"Male",67
"Colorado",75,"Male",51
"North Carolina",45,"Male",14
"Wisconsin",0,"Female",52
"Minnesota",40,"Male",22
"Arizona",75,"Male",36
"North Carolina",55,"Female",37
"California",0,"Male",44
"Florida",55,"Male",54
"Florida",70,"Female",1
"Florida",70,"Male",62
"Texas",0,"Male",46
"Louisiana",55,"Female",19
"Nevada",47,"Male",30
"Mississippi",55,"Male",26
"California",68,"Female",48
"Arizona",65,"Male",16
"Kentucky",58,"Male",18
"Minnesota",55,"Female",23
"Pennsylvania",40,"Female",55
"Missouri",22,"Male",19
"Alabama",95,"Male",26
"North Carolina",60,"Male",17
"Arizona",0,"Male",76
"California",0,"Male",44
"Florida",90,"Male",49
"Illinois",48,"Male",59
"Florida",60,"Male",30
"North Carolina",55,"Male",83
"California",45,"Male",33
"Alabama",0,"Male",54
"Iowa",0,"Male",59
"Kentucky",50,"Female",27
"Kentucky",28,"Female",34
"Ohio",35,"Male",53
"Alabama",45,"Female",27
"Florida",60,"Male",27
"New York",0,"Male",63
"South Carolina",60,"Female",52
"Nebraska",0,"Male",76
"South Carolina",45,"Male",30
"Minnesota",55,"Female",58
"North Carolina",40,"Male",22
"Ohio",35,"Female",65
"Minnesota",40,"Female",19
"Arizona",55,"Female",45
"Illinois",38,"Female",68
"Kentucky",55,"Male",57
"South Carolina",65,"Male",4
"Colorado",50,"Female",23
"Alabama",55,"Female",69
"California",20,"Male",38
"Mississippi",5,"Male",85
"Florida",10,"Male",50
"Louisiana",45,"Male",53
"Florida",15,"Female",48
"California",0,"Male",70
"Florida",25,"Male",49
"Idaho",61,"Male",5
"South Carolina",92,"Male",25
"Colorado",65,"Female",18
"Texas",0,"Male",22
"New York",0,"Male",78
"Louisiana",50,"Male",19
"Pennsylvania",73,"Male",59
"Nevada",95,"Female",46
"Pennsylvania",0,"Female",69
"Arizona",55,"Female",67
"California",33,"Female",23
"Colorado",55,"Female",18
"Florida",55,"Female",58
"North Carolina",50,"Female",24
"Florida",50,"Male",19
"Florida",5,"Female",93
"New Mexico",0,"Male",39
"North Carolina",50,"Female",32
"Florida",70,"Female",63
"Florida",0,"Female",57
"Pennsylvania",0,"Female",33
"South Carolina",40,"Male",18
"Colorado",60,"Male",21
"Ohio",55,"Male",35
"Utah",30,"Female",58
"Texas",0,"Female",45
"North Carolina",60,"Male",29
"North Carolina",38,"Male",21
"North Carolina",45,"Female",80
"New York",0,"Female",91
"Florida",45,"Male",34
"Florida",65,"Female",26
"Alabama",55,"Male",36
"Virginia",55,"Male",57
"Colorado",60,"Male",35
"Pennsylvania",50,"Male",58
"Illinois",0,"Female",57
"Ohio",90,"Female",17
"Ohio",45,"Male",22
"Florida",45,"Male",53
"Pennsylvania",2,"Male",68
"Florida",15,"Male",57
"Nevada",73,"Female",54
"California",70,"Male",19
"North Carolina",35,"Male",41
"Florida",40,"Female",29
"California",45,"Male",44
"North Carolina",50,"Male",73
"Florida",55,"Female",18
"Virginia",80,"Male",39
"Colorado",35,"Female",34
"Florida",48,"Male",3
"California",65,"Male",68
"Pennsylvania",65,"Female",13
"Iowa",0,"Male",6
"Florida",0,"Male",68
"South Carolina",45,"Male",53
